Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94070-22898,RB,Brandon,Brandon Bolden,Bolden,2.8499999046325684,8,4500,PIT@LV,LV,PIT,,,,,,RB/FLEX
94070-110978,RB,Evan,Evan Hull,Hull,1.2000000476837158,1,4500,IND@BAL,IND,BAL,IR,Knee,,,,RB/FLEX
94070-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.4000000953674316,1,4500,CHI@KC,CHI,KC,,,,,,RB/FLEX
94070-56059,WR,Trent,Trent Sherfield,Sherfield,4.04117629107307,17,4500,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94070-86875,RB,Jordan,Jordan Mason,Mason,3.6666666666666665,9,4500,NYG@SF,SF,NYG,,,,,,RB/FLEX
94070-41867,RB,Jordan,Jordan Wilkins,Wilkins,2.924999952316284,4,4500,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94070-64403,WR,Irvin,Irvin Charles,Charles,,,4500,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-56248,WR,Noah,Noah Brown,Brown,3.4000000953674316,1,4500,HOU@JAC,HOU,JAC,IR,Groin,,,,WR/FLEX
94070-111631,WR,Jameson,Jameson Williams,Williams,2.433333396911621,6,4500,ATL@DET,DET,ATL,IR,Suspension,,,,WR/FLEX
94070-152631,WR,Samori,Samori Toure,Toure,1.9500000476837158,2,4500,NO@GB,GB,NO,,,,,,WR/FLEX
94070-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,6.683333079020183,6,4500,NYG@SF,NYG,SF,Q,Knee - acl,,,,WR/FLEX
94070-89220,WR,Tyquan,Tyquan Thornton,Thornton,4.608333269755046,12,4500,NE@NYJ,NE,NYJ,IR,Shoulder,,,,WR/FLEX
94070-62628,WR,DeAndre,DeAndre Carter,Carter,0.5,2,4500,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-130288,RB,James,James Robinson,Robinson,7.55454531582919,11,4500,NYG@SF,NYG,SF,,,,,,RB/FLEX
94070-91417,TE,Luke,Luke Schoonmaker,Schoonmaker,6.599999904632568,1,4500,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94070-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,3.855555640326606,9,4500,ATL@DET,ATL,DET,,,,,,WR/FLEX
94070-38264,WR,Demarcus,Demarcus Robinson,Robinson,5.3941174675436585,17,4500,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-89493,RB,Chase,Chase Brown,Brown,0.20000000298023224,1,4500,LAR@CIN,CIN,LAR,,,,,,RB/FLEX
94070-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,7.949999809265137,2,4500,NO@GB,NO,GB,,,,,,RB/FLEX
94070-114100,RB,Isaiah,Isaiah Spiller,Spiller,0.30000001192092896,1,4500,LAC@MIN,LAC,MIN,,,,,,RB/FLEX
94070-185861,RB,Emanuel,Emanuel Wilson,Wilson,0.5,1,4500,NO@GB,GB,NO,,,,,,RB/FLEX
94070-91750,TE,Trey,Trey McBride,McBride,3.75,2,4500,DAL@ARI,ARI,DAL,,,,,,TE/FLEX
94070-26251,WR,Robbie,Robbie Chosen,Chosen,3.5166667302449546,12,4500,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-40758,RB,Corey,Corey Clement,Clement,4.849999904632568,4,4500,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94070-91971,RB,Ronnie,Ronnie Rivers,Rivers,0.8999999761581421,1,4500,LAR@CIN,LAR,CIN,,,,,,RB/FLEX
94070-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,5.449999809265137,2,4500,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94070-94116,TE,Will,Will Mallory,Mallory,5.900000095367432,1,4500,IND@BAL,IND,BAL,,,,,,TE/FLEX
94070-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.699999988079071,1,4500,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94070-57338,TE,Jordan,Jordan Akins,Akins,1.2000000476837158,2,4500,TEN@CLE,CLE,TEN,,,,,,TE/FLEX
94070-57342,WR,Tre'Quan,Tre'Quan Smith,Smith,4.811111026340061,9,4500,NO@GB,NO,GB,IR,Groin,,,,WR/FLEX
94070-137254,RB,Deuce,Deuce Vaughn,Vaughn,2.75,2,4400,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94070-12526,D,Buffalo,Buffalo Bills,Bills,8,2,4400,BUF@WAS,BUF,WAS,,,,,,DEF
94070-94481,WR,Deven,Deven Thompkins,Thompkins,1.5499999523162842,2,4400,PHI@TB,TB,PHI,,,,,,WR/FLEX
94070-102729,RB,Snoop,Snoop Conner,Conner,2.0399999618530273,5,4400,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94070-80294,TE,Anthony,Anthony Firkser,Firkser,1.8125,8,4400,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94070-31207,TE,C.J.,C.J. Uzomah,Uzomah,3.808333396911621,12,4400,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
94070-92890,WR,Cody,Cody White,White,0.699999988079071,1,4400,PIT@LV,PIT,LV,Q,Undisclosed,,,,WR/FLEX
94070-72515,TE,Ian,Ian Thomas,Thomas,2.323076981764573,13,4400,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94070-103252,RB,Zonovan,Zonovan Knight,Knight,7.5,7,4400,ATL@DET,DET,ATL,,,,,,RB/FLEX
94070-91046,TE,Brock,Brock Wright,Wright,2.700000047683716,1,4400,ATL@DET,DET,ATL,,,,,,TE/FLEX
94070-52345,WR,Brandon,Brandon Powell,Powell,-1,2,4400,LAC@MIN,MIN,LAC,,,,,,WR/FLEX
94070-87260,TE,Isaiah,Isaiah Likely,Likely,1.100000023841858,2,4400,IND@BAL,BAL,IND,,,,,,TE/FLEX
94070-93531,WR,Antoine,Antoine Green,Green,0.699999988079071,1,4400,ATL@DET,DET,ATL,,,,,,WR/FLEX
94070-93539,RB,Michael,Michael Carter,Carter,2.200000047683716,2,4400,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94070-56711,TE,Drew,Drew Sample,Sample,0.4000000059604645,2,4400,LAR@CIN,CIN,LAR,,,,,,TE/FLEX
94070-64905,WR,Trenton,Trenton Irwin,Irwin,5.327272588556463,11,4400,LAR@CIN,CIN,LAR,,,,,,WR/FLEX
94070-60957,WR,KaVontae,KaVontae Turpin,Turpin,5.75,2,4400,DAL@ARI,DAL,ARI,,,,,,WR/FLEX
94070-71246,WR,Marquez,Marquez Callaway,Callaway,2.9799999237060546,10,4400,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-69276,WR,Bryan,Bryan Edwards,Edwards,0.75,4,4400,NO@GB,NO,GB,,,,,,WR/FLEX
94070-52897,RB,Darrel,Darrel Williams,Williams,3.8200000762939452,5,4400,NO@GB,NO,GB,,,,,,RB/FLEX
94070-63186,WR,James,James Proche II,Proche II,0.9199999809265137,10,4400,IND@BAL,BAL,IND,,,,,,WR/FLEX
94070-61273,WR,Scotty,Scotty Miller,Miller,0,1,4400,ATL@DET,ATL,DET,,,,,,WR/FLEX
94070-94094,TE,Brevin,Brevin Jordan,Jordan,3.700000047683716,1,4400,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94070-69558,WR,Greg,Greg Dortch,Dortch,0,2,4400,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94070-69581,WR,Cedrick,Cedrick Wilson Jr.,Wilson Jr.,1.7153845566969652,13,4400,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,1,2,4400,IND@BAL,IND,BAL,,,,,,TE/FLEX
94070-63479,RB,John,John Kelly Jr.,Kelly Jr.,,,4400,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94070-63646,TE,Lawrence,Lawrence Cager,Cager,2.700000047683716,1,4300,NYG@SF,NYG,SF,,,,,,TE/FLEX
94070-24755,WR,Jamison,Jamison Crowder,Crowder,0,2,4300,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94070-63717,RB,Alec,Alec Ingold,Ingold,4.400000095367432,1,4300,DEN@MIA,MIA,DEN,,,,,,RB/FLEX
94070-12529,D,Cleveland,Cleveland Browns,Browns,8,2,4300,TEN@CLE,CLE,TEN,,,,,,DEF
94070-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,15,2,4300,PIT@LV,PIT,LV,,,,,,DEF
94070-137516,WR,Parker,Parker Washington,Washington,,,4300,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94070-94621,WR,Derius,Derius Davis,Davis,1,2,4300,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94070-55748,WR,James,James Washington,Washington,0,1,4300,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-80353,TE,Robert,Robert Tonyan,Tonyan,0,1,4300,CHI@KC,CHI,KC,,,,,,TE/FLEX
94070-64147,WR,Britain,Britain Covey,Covey,0,2,4300,PHI@TB,PHI,TB,,,,,,WR/FLEX
94070-94936,RB,Larry,Larry Rountree III,Rountree III,2.1500000953674316,2,4300,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94070-88816,TE,Peyton,Peyton Hendershot,Hendershot,0,2,4300,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94070-27403,TE,Blake,Blake Bell,Bell,8.199999809265137,1,4300,CHI@KC,KC,CHI,,,,,,TE/FLEX
94070-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.800000011920929,1,4300,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94070-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.3999999364217124,3,4300,IND@BAL,BAL,IND,,,,,,WR/FLEX
94070-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,1.600000023841858,1,4300,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94070-93150,WR,Jake,Jake Bobo,Bobo,0.800000011920929,1,4300,CAR@SEA,SEA,CAR,,,,,,WR/FLEX
94070-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,-0.30000001192092896,1,4300,CHI@KC,CHI,KC,,,,,,WR/FLEX
94070-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,0.3499999940395355,2,4300,BUF@WAS,WAS,BUF,,,,,,RB/FLEX
94070-83138,TE,Ross,Ross Dwelley,Dwelley,4.5,4,4300,NYG@SF,SF,NYG,,,,,,TE/FLEX
94070-130270,TE,Adam,Adam Trautman,Trautman,2.950000047683716,2,4300,DEN@MIA,DEN,MIA,,,,,,TE/FLEX
94070-26038,TE,Tyler,Tyler Kroft,Kroft,1.9249999523162842,4,4300,DEN@MIA,MIA,DEN,Q,Back,,,,TE/FLEX
94070-103966,TE,Stone,Stone Smartt,Smartt,2.9000000953674316,1,4300,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94070-147049,TE,Drew,Drew Ogletree,Ogletree,2.5,1,4300,IND@BAL,IND,BAL,,,,,,TE/FLEX
94070-69295,WR,Byron,Byron Pringle,Pringle,0.8999999761581421,1,4300,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94070-61112,TE,Josiah,Josiah Deguara,Deguara,1.5,1,4300,NO@GB,GB,NO,,,,,,TE/FLEX
94070-104176,WR,Deonte,Deonte Harty,Harty,2.0999999046325684,2,4300,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94070-85762,RB,Eno,Eno Benjamin,Benjamin,5.93076911339393,13,4300,NO@GB,NO,GB,IR,Achilles,,,,RB/FLEX
94070-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.4000000953674316,1,4300,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-89964,WR,Justyn,Justyn Ross,Ross,1.100000023841858,1,4300,CHI@KC,KC,CHI,,,,,,WR/FLEX
94070-94087,RB,DeeJay,DeeJay Dallas,Dallas,1.2999999523162842,2,4300,CAR@SEA,SEA,CAR,,,,,,RB/FLEX
94070-90123,TE,Quintin,Quintin Morris,Morris,2.4000000953674316,8,4200,BUF@WAS,BUF,WAS,,,,,,TE/FLEX
94070-63550,WR,Isaiah,Isaiah Zuber,Zuber,,,4200,PIT@LV,LV,PIT,Q,Undisclosed,,,,WR/FLEX
94070-63576,WR,Kirk,Kirk Merritt,Merritt,,,4200,NO@GB,NO,GB,,,,,,WR/FLEX
94070-24671,WR,Adam,Adam Humphries,Humphries,,,4200,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94070-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0,2,4200,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,2.281818216497248,11,4200,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-104577,WR,Gunner,Gunner Olszewski,Olszewski,-1.5,1,4200,PIT@LV,PIT,LV,Q,Concussion,,,,WR/FLEX
94070-94363,WR,Elijah,Elijah Cooks,Cooks,,,4200,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94070-65724,RB,JaMycal,JaMycal Hasty,Hasty,4.320000203450521,15,4200,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94070-32957,TE,Eric,Eric Tomlinson,Tomlinson,3.049999952316284,8,4200,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94070-129219,RB,Israel,Israel Abanikanda,Abanikanda,,,4200,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94070-170184,RB,Julius,Julius Chestnut,Chestnut,1.1333333651224773,6,4200,TEN@CLE,TEN,CLE,,,,,,RB/FLEX
94070-63697,TE,Brycen,Brycen Hopkins,Hopkins,2.5999999046325684,1,4200,LAR@CIN,LAR,CIN,,,,,,TE/FLEX
94070-86255,TE,Josh,Josh Whyle,Whyle,,,4200,TEN@CLE,TEN,CLE,,,,,,TE/FLEX
94070-131328,RB,Zach,Zach Evans,Evans,,,4200,LAR@CIN,LAR,CIN,,,,,,RB/FLEX
94070-12550,D,Seattle,Seattle Seahawks,Seahawks,7,2,4200,CAR@SEA,SEA,CAR,,,,,,DEF
94070-30989,RB,Kenyan,Kenyan Drake,Drake,7.966666539510091,12,4200,IND@BAL,BAL,IND,,,,,,RB/FLEX
94070-149832,TE,Shane,Shane Zylstra,Zylstra,4.4375,8,4200,ATL@DET,DET,ATL,IR,Knee,,,,TE/FLEX
94070-39286,TE,O.J.,O.J. Howard,Howard,2.8636363636363638,11,4200,PIT@LV,LV,PIT,,,,,,TE/FLEX
94070-90522,TE,Cameron,Cameron Latu,Latu,,,4200,NYG@SF,SF,NYG,IR,Knee - meniscus,,,,TE/FLEX
94070-94625,WR,Jalen,Jalen Reagor,Reagor,1.2722222010294597,18,4200,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94070-31184,RB,Jonathan,Jonathan Williams,Williams,2.8375000953674316,8,4200,BUF@WAS,WAS,BUF,Q,Undisclosed,,,,RB/FLEX
94070-6672,TE,Marcedes,Marcedes Lewis,Lewis,3.933333396911621,6,4200,CHI@KC,CHI,KC,,,,,,TE/FLEX
94070-57909,RB,Marlon,Marlon Mack,Mack,4.899999891008649,7,4200,DAL@ARI,ARI,DAL,IR,Achilles,,,,RB/FLEX
94070-62042,WR,Deon,Deon Cain,Cain,,,4200,PHI@TB,PHI,TB,,,,,,WR/FLEX
94070-62055,WR,Ray-Ray,Ray-Ray McCloud III,McCloud III,0,2,4200,NYG@SF,SF,NYG,,,,,,WR/FLEX
94070-88685,WR,Austin,Austin Trammell,Trammell,0,1,4200,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-94831,RB,Deneric,Deneric Prince,Prince,,,4200,CHI@KC,KC,CHI,,,,,,RB/FLEX
94070-70282,WR,Demetric,Demetric Felton,Felton,0.27999999523162844,5,4200,LAR@CIN,CIN,LAR,,,,,,WR/FLEX
94070-80546,TE,Dan,Dan Arnold,Arnold,1.8,10,4200,PHI@TB,PHI,TB,,,,,,TE/FLEX
94070-94887,RB,Tyler,Tyler Badie,Badie,8.899999618530273,1,4200,DEN@MIA,DEN,MIA,,,,,,RB/FLEX
94070-88752,WR,Charlie,Charlie Jones,Jones,3,2,4200,LAR@CIN,CIN,LAR,,,,,,WR/FLEX
94070-29411,TE,Pharaoh,Pharaoh Brown,Brown,2.528571537562779,7,4200,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94070-27441,RB,Damien,Damien Williams,Williams,0.20000000298023224,1,4200,PIT@LV,LV,PIT,,,,,,RB/FLEX
94070-70501,RB,C.J.,C.J. Ham,Ham,1.7000000476837158,1,4200,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94070-134023,RB,Keaton,Keaton Mitchell,Mitchell,,,4200,IND@BAL,BAL,IND,IR,Shoulder,,,,RB/FLEX
94070-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,0.699999988079071,2,4200,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94070-70663,WR,Frank,Frank Darby,Darby,2,1,4200,ATL@DET,ATL,DET,Q,Undisclosed,,,,WR/FLEX
94070-62505,TE,MyCole,MyCole Pruitt,Pruitt,4.7,10,4200,ATL@DET,ATL,DET,,,,,,TE/FLEX
94070-89157,RB,Caleb,Caleb Huntley,Huntley,3.6583334604899087,12,4200,ATL@DET,ATL,DET,Q,Achilles,,,,RB/FLEX
94070-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,,,4200,NO@GB,NO,GB,,,,,,WR/FLEX
94070-68714,TE,Ko,Ko Kieft,Kieft,0,1,4200,PHI@TB,TB,PHI,,,,,,TE/FLEX
94070-68730,TE,Sean,Sean McKeon,McKeon,1.0499999523162842,2,4200,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94070-58499,TE,Parker,Parker Hesse,Hesse,1.4888888465033636,9,4200,ATL@DET,ATL,DET,,,,,,TE/FLEX
94070-103587,TE,Brenton,Brenton Strange,Strange,,,4200,HOU@JAC,JAC,HOU,,,,,,TE/FLEX
94070-89283,TE,Tre',Tre' McKitty,McKitty,1.4800000190734863,10,4200,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94070-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0,1,4200,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94070-93404,RB,Zander,Zander Horvath,Horvath,2.012500047683716,8,4200,PIT@LV,PIT,LV,,,,,,RB/FLEX
94070-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,3.387500047683716,16,4200,CHI@KC,CHI,KC,,,,,,WR/FLEX
94070-64907,WR,J.J.,J.J. Arcega-Whiteside,Arcega-Whiteside,,,4200,ATL@DET,ATL,DET,,,,,,WR/FLEX
94070-136663,RB,DeWayne,DeWayne McBride,McBride,,,4200,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94070-103896,WR,Nsimba,Nsimba Webster,Webster,2.4000000953674316,1,4200,CHI@KC,CHI,KC,,,,,,WR/FLEX
94070-87515,WR,Tylan,Tylan Wallace,Wallace,1.0600000381469727,5,4200,IND@BAL,BAL,IND,,,,,,WR/FLEX
94070-34295,WR,Breshad,Breshad Perriman,Perriman,2.3499999046325684,8,4200,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-73247,RB,Kene,Kene Nwangwu,Nwangwu,0.8076923076923077,13,4200,LAC@MIN,MIN,LAC,IR,Back,,,,RB/FLEX
94070-69168,WR,N'Keal,N'Keal Harry,Harry,3.5166667302449546,6,4200,LAC@MIN,MIN,LAC,,,,,,WR/FLEX
94070-63050,RB,Ty,Ty Johnson,Johnson,3.066666603088379,12,4200,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94070-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,1.7399999618530273,5,4200,PHI@TB,TB,PHI,,,,,,RB/FLEX
94070-38523,TE,Geoff,Geoff Swaim,Swaim,1.618181748823686,11,4200,DAL@ARI,ARI,DAL,,,,,,TE/FLEX
94070-85635,TE,Charlie,Charlie Kolar,Kolar,0,1,4200,IND@BAL,BAL,IND,,,,,,TE/FLEX
94070-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,2.8454544760964136,11,4200,LAR@CIN,CIN,LAR,,,,,,TE/FLEX
94070-52916,WR,Russell,Russell Gage,Gage,7.149999891008649,14,4200,PHI@TB,TB,PHI,IR,Knee,,,,WR/FLEX
94070-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,,4200,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94070-104165,RB,Lew,Lew Nichols III,Nichols III,,,4200,NO@GB,GB,NO,Q,Shoulder,,,,RB/FLEX
94070-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,0.6499999761581421,2,4200,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
94070-22288,WR,Cole,Cole Beasley,Beasley,3.1142856052943637,7,4200,NYG@SF,NYG,SF,O,Leg,,,,WR/FLEX
94070-71444,RB,Travis,Travis Homer,Homer,4.387499809265137,8,4200,CHI@KC,CHI,KC,,,,,,RB/FLEX
94070-104297,WR,Jason,Jason Moore,Moore,1,1,4200,ATL@DET,DET,ATL,,,,,,WR/FLEX
94070-89970,WR,Amari,Amari Rodgers,Rodgers,2.0733333587646485,15,4200,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-85881,RB,Mohamed,Mohamed Ibrahim,Ibrahim,,,4200,ATL@DET,DET,ATL,Q,Undisclosed,,,,RB/FLEX
94070-63419,WR,Andy,Andy Isabella,Isabella,1.0666666825612385,3,4200,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94070-32703,WR,Jakeem,Jakeem Grant Sr.,Grant Sr.,,,4200,TEN@CLE,CLE,TEN,IR,Kneecap,,,,WR/FLEX
94070-92166,WR,Marcus,Marcus Jones,Jones,0,1,4100,NE@NYJ,NE,NYJ,Q,Shoulder,,,,WR/FLEX
94070-86047,RB,Malik,Malik Davis,Davis,5.233333269755046,6,4100,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94070-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,,,4100,PIT@LV,PIT,LV,,,,,,WR/FLEX
94070-79982,RB,Alex,Alex Armah,Armah,,,4100,BUF@WAS,WAS,BUF,,,,,,RB/FLEX
94070-63625,RB,Nyheim,Nyheim Hines,Hines,3.8055555555555554,18,4100,BUF@WAS,BUF,WAS,IR,Knee,,,,RB/FLEX
94070-28907,WR,Alex,Alex Erickson,Erickson,0,1,4100,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94070-149742,RB,Nate,Nate McCrary,McCrary,,,4100,NO@GB,GB,NO,,,,,,RB/FLEX
94070-12533,D,Green Bay,Green Bay Packers,Packers,9,2,4100,NO@GB,GB,NO,,,,,,DEF
94070-12542,D,New Orleans,New Orleans Saints,Saints,8.5,2,4100,NO@GB,NO,GB,,,,,,DEF
94070-90408,WR,Dax,Dax Milne,Milne,0.8466666539510092,15,4100,BUF@WAS,WAS,BUF,IR,Groin,,,,WR/FLEX
94070-63839,TE,Tyler,Tyler Mabry,Mabry,7.199999809265137,1,4100,CAR@SEA,SEA,CAR,,,,,,TE/FLEX
94070-133477,TE,Darnell,Darnell Washington,Washington,,,4100,PIT@LV,PIT,LV,Q,Knee,,,,TE/FLEX
94070-88433,RB,Travis,Travis Dye,Dye,,,4100,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94070-90480,TE,Joel,Joel Wilson,Wilson,,,4100,BUF@WAS,BUF,WAS,,,,,,TE/FLEX
94070-80299,RB,Patrick,Patrick Ricard,Ricard,1.1153846153846154,13,4100,IND@BAL,BAL,IND,,,,,,RB/FLEX
94070-41430,WR,Devin,Devin Ross,Ross,,,4100,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-14820,RB,Nick,Nick Bellore,Bellore,0.30000001192092896,1,4100,CAR@SEA,SEA,CAR,,,,,,RB/FLEX
94070-72182,WR,Dee,Dee Eskridge,Eskridge,1.144444465637207,9,4100,CAR@SEA,SEA,CAR,IR,Suspension,,,,WR/FLEX
94070-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,3.066666666666667,15,4100,NYG@SF,SF,NYG,,,,,,RB/FLEX
94070-88607,WR,Braylon,Braylon Sanders,Sanders,0.3499999940395355,2,4100,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-150090,WR,Cade,Cade Johnson,Johnson,2.8333333333333335,3,4100,CAR@SEA,SEA,CAR,,,,,,WR/FLEX
94070-86646,RB,Trey,Trey Sermon,Sermon,1.899999976158142,1,4100,IND@BAL,IND,BAL,,,,,,RB/FLEX
94070-55941,RB,Patrick,Patrick Laird,Laird,,,4100,PHI@TB,TB,PHI,,,,,,RB/FLEX
94070-92859,WR,Jalen,Jalen Nailor,Nailor,5.679999923706054,5,4100,LAC@MIN,MIN,LAC,Q,Hamstring,,,,WR/FLEX
94070-70383,RB,Darrynton,Darrynton Evans,Evans,3.3999999364217124,3,4100,DEN@MIA,MIA,DEN,,,,,,RB/FLEX
94070-64242,WR,Keke,Keke Coutee,Coutee,0.07142857142857142,7,4100,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-54007,TE,Jacob,Jacob Hollister,Hollister,,,4100,PIT@LV,LV,PIT,Q,Undisclosed,,,,TE/FLEX
94070-136031,WR,Rakim,Rakim Jarrett,Jarrett,0.6000000238418579,2,4100,PHI@TB,TB,PHI,,,,,,WR/FLEX
94070-93023,RB,Jermar,Jermar Jefferson,Jefferson,,,4100,ATL@DET,DET,ATL,Q,Undisclosed,,,,RB/FLEX
94070-64350,WR,Jeff,Jeff Smith,Smith,2.4857142312186107,7,4100,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94070-93075,TE,Hunter,Hunter Long,Long,0,1,4100,LAR@CIN,LAR,CIN,IR,Thigh,,,,TE/FLEX
94070-91101,TE,Tommy,Tommy Tremble,Tremble,3.0642858232770647,14,4100,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94070-56289,RB,Jason,Jason Cabinda,Cabinda,0.3499999940395355,4,4100,ATL@DET,DET,ATL,,,,,,RB/FLEX
94070-41954,WR,Victor,Victor Bolden,Bolden,,,4100,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94070-70705,TE,Trevon,Trevon Wesco,Wesco,0,1,4100,TEN@CLE,TEN,CLE,,,,,,TE/FLEX
94070-72772,RB,Avery,Avery Williams,Williams,1.6176470588235294,17,4100,ATL@DET,ATL,DET,IR,Knee - acl,,,,RB/FLEX
94070-87112,WR,Josh,Josh Ali,Ali,0,1,4100,ATL@DET,ATL,DET,,,,,,WR/FLEX
94070-46177,TE,David,David Wells,Wells,0,1,4100,PHI@TB,TB,PHI,,,,,,TE/FLEX
94070-68712,WR,Tyler,Tyler Johnson,Johnson,,,4100,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-89209,RB,Trestan,Trestan Ebner,Ebner,0.5199999809265137,10,4100,CHI@KC,CHI,KC,Q,Concussion,,,,RB/FLEX
94070-89214,RB,Abram,Abram Smith,Smith,,,4100,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94070-52409,RB,Jakob,Jakob Johnson,Johnson,0.5,7,4100,PIT@LV,LV,PIT,,,,,,RB/FLEX
94070-70859,TE,Albert,Albert Okwuegbunam,Okwuegbunam,3.4166666666666665,6,4100,PHI@TB,PHI,TB,,,,,,TE/FLEX
94070-93391,TE,Payne,Payne Durham,Durham,,,4100,PHI@TB,TB,PHI,,,,,,TE/FLEX
94070-95455,WR,D.J.,D.J. Montgomery,Montgomery,,,4100,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-91361,RB,Hassan,Hassan Haskins,Haskins,1.7083333333333333,12,4100,TEN@CLE,TEN,CLE,IR,Undisclosed,,,,RB/FLEX
