Id,Position,First Name,Nickname,Last Name,OG_FPPG,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position,FPPG,Value,Projected Minutes
95568-40562,SG/SF,Josh,Josh Hart,Hart,14.92500019,4700,CLE@NY,NY,CLE,,,,,,SG/SF,0.00,0.00,0.00
95568-84679,PF/C,Marvin,Marvin Bagley,Bagley,20.47500038,4700,POR@DET,DET,POR,,,,,,PF/C,0.00,0.00,0.00
95568-157839,C,Day'Ron,Day'Ron Sharpe,Sharpe,13.76666641,4600,BKN@MIA,BKN,MIA,,,,,,C,0.00,0.00,0.00
95568-14510,PG/SG,Alec,Alec Burks,Burks,25.27499962,4600,POR@DET,DET,POR,,,,,,PG/SG,0.00,0.00,0.00
95568-84695,SG,Gary,Gary Trent,Trent,19.125,4600,MIL@TOR,TOR,MIL,,,,,,SG,0.00,0.00,0.00
95568-84702,SG/SF,Lonnie,Lonnie Walker,Walker,28.10000038,4600,BKN@MIA,BKN,MIA,,,,,,SG/SF,0.00,0.00,0.00
95568-60233,SG/SF,Dillon,Dillon Brooks,Brooks,22,4600,CHA@HOU,HOU,CHA,,,,,,SG/SF,0.00,0.00,0.00
95568-188416,SF,Bilal,Bilal Coulibaly,Coulibaly,15.33333333,4500,WAS@ATL,WAS,ATL,,,,,,SF,0.00,0.00,0.00
95568-101387,PG/SG,Gabe,Gabe Vincent,Vincent,15.69999981,4500,LAC@LAL,LAL,LAC,GTD,Knee,,,,PG/SG,0.00,0.00,0.00
95568-157843,SF,Ziaire,Ziaire Williams,Williams,20.75,4500,MEM@UTA,MEM,UTA,,,,,,SF,0.00,0.00,0.00
95568-23981,PG/SG,Alex,Alex Caruso,Caruso,26.20000076,4500,CHI@DAL,CHI,DAL,,,,,,PG/SG,0.00,0.00,0.00
95568-110315,PG/SG,Terance,Terance Mann,Mann,17.75465145,4500,LAC@LAL,LAC,LAL,O,Ankle,,,,PG/SG,0.00,0.00,0.00
95568-110318,PF,Grant,Grant Williams,Williams,18.33333333,4500,CHI@DAL,DAL,CHI,,,,,,PF,0.00,0.00,0.00
95568-145322,PF/C,Jalen,Jalen Smith,Smith,21.56666565,4500,IND@BOS,IND,BOS,GTD,Knee,,,,PF/C,0.00,0.00,0.00
95568-145325,SG,Josh,Josh Green,Green,19.46666718,4500,CHI@DAL,DAL,CHI,,,,,,SG,0.00,0.00,0.00
95568-157802,SG,Moses,Moses Moody,Moody,21.10000038,4400,SAC@GS,GS,SAC,,,,,,SG,0.00,0.00,0.00
95568-157819,SF,Corey,Corey Kispert,Kispert,17.33333333,4400,WAS@ATL,WAS,ATL,,,,,,SF,0.00,0.00,0.00
95568-15557,C,Andre,Andre Drummond,Drummond,15.125,4400,CHI@DAL,CHI,DAL,,,,,,C,0.00,0.00,0.00
95568-110883,PF/SF,Dean,Dean Wade,Wade,13.40000025,4400,CLE@NY,CLE,NY,,,,,,SF/PF,0.00,0.00,0.00
95568-66064,SF/SG,Malik,Malik Beasley,Beasley,20.73333359,4400,MIL@TOR,MIL,TOR,,,,,,SG/SF,0.00,0.00,0.00
95568-171744,SG,Christian,Christian Braun,Braun,22.47500038,4400,DEN@MIN,DEN,MIN,,,,,,SG,0.00,0.00,0.00
95568-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,17.93333308,4400,MIL@TOR,TOR,MIL,O,Groin,,,,PF/C,0.00,0.00,0.00
95568-145339,PF,Obi,Obi Toppin,Toppin,16.56666692,4400,IND@BOS,IND,BOS,,,,,,PF,0.00,0.00,0.00
95568-188421,SG,Jordan,Jordan Hawkins,Hawkins,16.09999975,4300,NO@OKC,NO,OKC,,,,,,SG,0.00,0.00,0.00
95568-23572,SF/PF,Taurean,Taurean Prince,Prince,16.29999924,4300,LAC@LAL,LAL,LAC,,,,,,SF/PF,0.00,0.00,0.00
95568-113267,SF/PF,Caleb,Caleb Martin,Martin,10.10000038,4300,BKN@MIA,MIA,BKN,O,Knee,,,,SF/PF,0.00,0.00,0.00
95568-67312,C,Thomas,Thomas Bryant,Bryant,15.22500038,4300,BKN@MIA,MIA,BKN,,,,,,C,0.00,0.00,0.00
95568-145308,SF/PF,Patrick,Patrick Williams,Williams,15.39999962,4300,CHI@DAL,CHI,DAL,,,,,,SF/PF,0.00,0.00,0.00
95568-18338,SF/PF,Royce,Royce O'Neale,O'Neale,19.76666641,4300,BKN@MIA,BKN,MIA,,,,,,SF/PF,0.00,0.00,0.00
