Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94059-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,10.600000381469727,2,5300,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94059-71241,WR,Brandon,Brandon Johnson,Johnson,11.850000381469727,2,5300,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94059-87859,WR,Laviska,Laviska Shenault Jr.,Shenault Jr.,1.899999976158142,2,5300,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94059-57299,TE,Gerald,Gerald Everett,Everett,4.75,2,5300,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94059-28900,RB,Melvin,Melvin Gordon III,Gordon III,7.459999847412109,10,5200,IND@BAL,BAL,IND,,,,,,RB/FLEX
94059-12530,D,Dallas,Dallas Cowboys,Cowboys,26,2,5200,DAL@ARI,DAL,ARI,,,,,,DEF
94059-86312,WR,Alec,Alec Pierce,Pierce,2.4000000953674316,2,5200,IND@BAL,IND,BAL,,,,,,WR/FLEX
94059-41997,WR,River,River Cracraft,Cracraft,7.949999809265137,2,5200,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94059-105646,TE,Sam,Sam LaPorta,LaPorta,7.599999904632568,2,5200,ATL@DET,DET,ATL,,,,,,TE/FLEX
94059-93408,WR,Rondale,Rondale Moore,Moore,3.950000047683716,2,5200,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94059-34331,RB,Latavius,Latavius Murray,Murray,6.150000095367432,2,5200,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94059-92545,RB,Keaontay,Keaontay Ingram,Ingram,0.10000000149011612,2,5100,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94059-91047,TE,Cole,Cole Kmet,Kmet,6.349999904632568,2,5100,CHI@KC,CHI,KC,,,,,,TE/FLEX
94059-29780,TE,Zach,Zach Ertz,Ertz,6.849999904632568,2,5100,DAL@ARI,ARI,DAL,,,,,,TE/FLEX
94059-83083,WR,Justin,Justin Watson,Watson,5.599999904632568,2,5100,CHI@KC,KC,CHI,,,,,,WR/FLEX
94059-52495,WR,Braxton,Braxton Berrios,Berrios,4.75,2,5100,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94059-112192,WR,Jonathan,Jonathan Mingo,Mingo,3.4000000953674316,2,5100,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94059-128693,RB,Tank,Tank Bigsby,Bigsby,5.300000190734863,1,5100,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94059-14257,WR,Randall,Randall Cobb,Cobb,0,2,5100,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94059-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,11.09230745755709,13,5000,ATL@DET,ATL,DET,,,,,,RB/FLEX
94059-145558,TE,Dalton,Dalton Kincaid,Kincaid,5.699999809265137,2,5000,BUF@WAS,BUF,WAS,,,,,,TE/FLEX
94059-12541,D,New England,New England Patriots,Patriots,5.5,2,5000,NE@NYJ,NE,NYJ,,,,,,DEF
94059-129305,WR,Josh,Josh Downs,Downs,5.099999904632568,2,5000,IND@BAL,IND,BAL,,,,,,WR/FLEX
94059-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,6.099999904632568,1,5000,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94059-58041,RB,Mike,Mike Boone,Boone,3.299999952316284,1,5000,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94059-111311,WR,Rashee,Rashee Rice,Rice,6.550000190734863,2,5000,CHI@KC,KC,CHI,,,,,,WR/FLEX
94059-93134,RB,Deon,Deon Jackson,Jackson,1.2999999523162842,1,5000,IND@BAL,IND,BAL,,,,,,RB/FLEX
94059-29734,RB,Ty,Ty Montgomery II,Montgomery II,1.2999999523162842,2,5000,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94059-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,2.9500001271565757,6,5000,ATL@DET,DET,ATL,,,,,,RB/FLEX
94059-111876,WR,Demario,Demario Douglas,Douglas,3.450000047683716,2,5000,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94059-64808,TE,Juwan,Juwan Johnson,Johnson,3.700000047683716,2,5000,NO@GB,NO,GB,,,,,,TE/FLEX
94059-54608,RB,Jerick,Jerick McKinnon,McKinnon,2.5999999046325684,2,5000,CHI@KC,KC,CHI,,,,,,RB/FLEX
94059-32243,WR,Marquise,Marquise Goodwin,Goodwin,0,2,5000,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94059-138820,RB,De'Von,De'Von Achane,Achane,1.399999976158142,1,5000,DEN@MIA,MIA,DEN,,,,,,RB/FLEX
94059-89680,TE,Jake,Jake Ferguson,Ferguson,5.349999904632568,2,5000,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94059-91931,TE,Greg,Greg Dulcich,Dulcich,3.200000047683716,1,5000,DEN@MIA,DEN,MIA,IR,Hamstring,,,,TE/FLEX
94059-71705,TE,Noah,Noah Fant,Fant,7.599999904632568,1,4900,CAR@SEA,SEA,CAR,,,,,,TE/FLEX
94059-86518,WR,Khalil,Khalil Shakir,Shakir,7.599999904632568,1,4900,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94059-113228,TE,Luke,Luke Musgrave,Musgrave,5,2,4900,NO@GB,GB,NO,,,,,,TE/FLEX
94059-72370,RB,J.J.,J.J. Taylor,Taylor,2.200000047683716,1,4900,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94059-60451,TE,Tyler,Tyler Conklin,Conklin,4.099999904632568,2,4900,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
94059-87418,WR,Joshua,Joshua Palmer,Palmer,1.850000023841858,2,4900,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94059-114180,WR,David,David Bell,Bell,2.0999999046325684,2,4900,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94059-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,3.049999952316284,2,4900,CHI@KC,KC,CHI,,,,,,RB/FLEX
94059-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,5.5,2,4900,NO@GB,GB,NO,,,,,,WR/FLEX
94059-79979,WR,Jamal,Jamal Agnew,Agnew,0.4000000059604645,2,4800,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94059-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.4000000059604645,1,4800,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94059-88297,TE,Chig,Chig Okonkwo,Okonkwo,2.75,2,4800,TEN@CLE,TEN,CLE,,,,,,TE/FLEX
94059-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7,2,4800,CHI@KC,KC,CHI,,,,,,DEF
94059-92590,RB,Raheem,Raheem Blackshear,Blackshear,2.923076923076923,13,4800,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94059-107293,RB,Tyjae,Tyjae Spears,Spears,4.900000095367432,2,4800,TEN@CLE,TEN,CLE,,,,,,RB/FLEX
94059-42046,TE,Durham,Durham Smythe,Smythe,4.849999904632568,2,4800,DEN@MIA,MIA,DEN,,,,,,TE/FLEX
94059-71143,TE,Kylen,Kylen Granson,Granson,7.5,2,4800,IND@BAL,IND,BAL,,,,,,TE/FLEX
94059-89612,WR,Michael,Michael Wilson,Wilson,5,2,4800,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94059-26355,TE,Logan,Logan Thomas,Thomas,7.75,2,4800,BUF@WAS,WAS,BUF,Q,Concussion,,,,TE/FLEX
94059-55042,TE,Dalton,Dalton Schultz,Schultz,3.4000000953674316,2,4800,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94059-120639,WR,Quentin,Quentin Johnston,Johnston,1.5499999523162842,2,4800,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94059-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,9.5,2,4700,HOU@JAC,JAC,HOU,,,,,,DEF
94059-33047,WR,Chris,Chris Moore,Moore,2.700000047683716,2,4700,TEN@CLE,TEN,CLE,,,,,,WR/FLEX
94059-102696,WR,John,John Metchie III,Metchie III,2.200000047683716,1,4700,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94059-94579,RB,Emari,Emari Demercado,Demercado,1.5,1,4700,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94059-88548,WR,Jalen,Jalen Tolbert,Tolbert,1.649999976158142,2,4700,DAL@ARI,DAL,ARI,,,,,,WR/FLEX
94059-86543,WR,Erik,Erik Ezukanma,Ezukanma,1.100000023841858,2,4700,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94059-72297,RB,Rico,Rico Dowdle,Dowdle,3.5999999046325684,2,4700,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94059-103187,RB,Roschon,Roschon Johnson,Johnson,9.850000381469727,2,4700,CHI@KC,CHI,KC,,,,,,RB/FLEX
94059-45997,WR,Keith,Keith Kirkwood,Kirkwood,0,2,4700,NO@GB,NO,GB,,,,,,WR/FLEX
94059-72627,RB,Patrick,Patrick Taylor,Taylor,1.149999976158142,2,4700,NO@GB,GB,NO,,,,,,RB/FLEX
94059-70601,TE,Harrison,Harrison Bryant,Bryant,3.75,2,4700,TEN@CLE,CLE,TEN,,,,,,TE/FLEX
94059-56265,TE,Mike,Mike Gesicki,Gesicki,5.449999809265137,2,4700,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94059-48116,TE,Jonnu,Jonnu Smith,Smith,6.699999809265137,1,4700,ATL@DET,ATL,DET,,,,,,TE/FLEX
94059-72705,TE,John,John Bates,Bates,6.099999904632568,1,4700,BUF@WAS,WAS,BUF,,,,,,TE/FLEX
94059-56708,TE,Will,Will Dissly,Dissly,3.8499999046325684,2,4700,CAR@SEA,SEA,CAR,Q,Shoulder,,,,TE/FLEX
94059-87432,WR,Cedric,Cedric Tillman,Tillman,,,4700,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94059-138643,WR,Jason,Jason Brownlee,Brownlee,,,4700,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94059-94345,TE,Cole,Cole Turner,Turner,2.6500000953674316,2,4600,BUF@WAS,WAS,BUF,,,,,,TE/FLEX
94059-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,0.8999999761581421,2,4600,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94059-129240,WR,Tyler,Tyler Scott,Scott,2.4000000953674316,1,4600,CHI@KC,CHI,KC,,,,,,WR/FLEX
94059-53498,WR,Richie,Richie James Jr.,James Jr.,-0.44999998807907104,2,4600,CHI@KC,KC,CHI,Q,Knee - mcl,,,,WR/FLEX
94059-102762,RB,Kevin,Kevin Harris,Harris,2.2399999618530275,5,4600,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94059-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,0.6000000238418579,2,4600,IND@BAL,IND,BAL,,,,,,WR/FLEX
94059-63907,TE,Josh,Josh Oliver,Oliver,3.5,2,4600,LAC@MIN,MIN,LAC,,,,,,TE/FLEX
94059-70133,RB,Jake,Jake Funk,Funk,2.700000047683716,1,4600,IND@BAL,IND,BAL,,,,,,RB/FLEX
94059-119653,WR,Kayshon,Kayshon Boutte,Boutte,0,1,4600,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94059-103376,RB,Zach,Zach Charbonnet,Charbonnet,2.549999952316284,2,4600,CAR@SEA,SEA,CAR,,,,,,RB/FLEX
94059-93143,TE,Noah,Noah Gray,Gray,4.949999809265137,2,4600,CHI@KC,KC,CHI,,,,,,TE/FLEX
94059-60712,TE,Foster,Foster Moreau,Moreau,3,1,4600,NO@GB,NO,GB,Q,Ankle,,,,TE/FLEX
94059-87371,RB,Ty,Ty Chandler,Chandler,2.0999999046325684,2,4600,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94059-93538,WR,Dyami,Dyami Brown,Brown,4,1,4600,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94059-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.5,2,4600,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94059-71032,WR,Devin,Devin Duvernay,Duvernay,0.75,2,4600,IND@BAL,BAL,IND,Q,Shoulder,,,,WR/FLEX
94059-89588,TE,Colby,Colby Parkinson,Parkinson,3.200000047683716,2,4600,CAR@SEA,SEA,CAR,,,,,,TE/FLEX
94059-185878,RB,Elijah,Elijah Dotson,Dotson,2.9000000953674316,1,4600,LAC@MIN,LAC,MIN,,,,,,RB/FLEX
94059-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,3.1500000953674316,2,4600,DEN@MIA,DEN,MIA,,,,,,RB/FLEX
94059-89785,RB,Spencer,Spencer Brown,Brown,3.1500000953674316,2,4600,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94059-112455,WR,Xavier,Xavier Gipson,Gipson,3,2,4600,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94059-120657,RB,Kendre,Kendre Miller,Miller,,,4600,NO@GB,NO,GB,,,,,,RB/FLEX
94059-79974,RB,Tarik,Tarik Cohen,Cohen,,,4500,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94059-63591,RB,Ronald,Ronald Jones II,Jones II,2.616666634877523,6,4500,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94059-79980,TE,Eric,Eric Saubert,Saubert,2.176923018235427,13,4500,DEN@MIA,MIA,DEN,Q,Undisclosed,,,,TE/FLEX
94059-53390,WR,Zach,Zach Pascal,Pascal,0.699999988079071,2,4500,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94059-12555,D,Baltimore,Baltimore Ravens,Ravens,7.5,2,4500,IND@BAL,BAL,IND,,,,,,DEF
94059-110978,RB,Evan,Evan Hull,Hull,1.2000000476837158,1,4500,IND@BAL,IND,BAL,IR,Knee,,,,RB/FLEX
94059-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.4000000953674316,1,4500,CHI@KC,CHI,KC,,,,,,RB/FLEX
94059-56059,WR,Trent,Trent Sherfield,Sherfield,4.04117629107307,17,4500,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94059-41867,RB,Jordan,Jordan Wilkins,Wilkins,2.924999952316284,4,4500,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94059-64403,WR,Irvin,Irvin Charles,Charles,,,4500,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94059-56248,WR,Noah,Noah Brown,Brown,3.4000000953674316,1,4500,HOU@JAC,HOU,JAC,IR,Groin,,,,WR/FLEX
94059-111631,WR,Jameson,Jameson Williams,Williams,2.433333396911621,6,4500,ATL@DET,DET,ATL,IR,Suspension,,,,WR/FLEX
94059-152631,WR,Samori,Samori Toure,Toure,1.9500000476837158,2,4500,NO@GB,GB,NO,,,,,,WR/FLEX
94059-89220,WR,Tyquan,Tyquan Thornton,Thornton,4.608333269755046,12,4500,NE@NYJ,NE,NYJ,IR,Shoulder,,,,WR/FLEX
94059-91417,TE,Luke,Luke Schoonmaker,Schoonmaker,6.599999904632568,1,4500,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94059-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,3.855555640326606,9,4500,ATL@DET,ATL,DET,,,,,,WR/FLEX
94059-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,7.949999809265137,2,4500,NO@GB,NO,GB,,,,,,RB/FLEX
94059-114100,RB,Isaiah,Isaiah Spiller,Spiller,0.30000001192092896,1,4500,LAC@MIN,LAC,MIN,,,,,,RB/FLEX
94059-185861,RB,Emanuel,Emanuel Wilson,Wilson,0.5,1,4500,NO@GB,GB,NO,,,,,,RB/FLEX
94059-91750,TE,Trey,Trey McBride,McBride,3.75,2,4500,DAL@ARI,ARI,DAL,,,,,,TE/FLEX
94059-26251,WR,Robbie,Robbie Chosen,Chosen,3.5166667302449546,12,4500,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94059-40758,RB,Corey,Corey Clement,Clement,4.849999904632568,4,4500,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94059-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,5.449999809265137,2,4500,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94059-94116,TE,Will,Will Mallory,Mallory,5.900000095367432,1,4500,IND@BAL,IND,BAL,,,,,,TE/FLEX
94059-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.699999988079071,1,4500,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94059-57338,TE,Jordan,Jordan Akins,Akins,1.2000000476837158,2,4500,TEN@CLE,CLE,TEN,,,,,,TE/FLEX
94059-57342,WR,Tre'Quan,Tre'Quan Smith,Smith,4.811111026340061,9,4500,NO@GB,NO,GB,IR,Groin,,,,WR/FLEX
94059-137254,RB,Deuce,Deuce Vaughn,Vaughn,2.75,2,4400,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94059-12526,D,Buffalo,Buffalo Bills,Bills,8,2,4400,BUF@WAS,BUF,WAS,,,,,,DEF
94059-102729,RB,Snoop,Snoop Conner,Conner,2.0399999618530273,5,4400,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94059-80294,TE,Anthony,Anthony Firkser,Firkser,1.8125,8,4400,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94059-31207,TE,C.J.,C.J. Uzomah,Uzomah,3.808333396911621,12,4400,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
94059-72515,TE,Ian,Ian Thomas,Thomas,2.323076981764573,13,4400,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94059-103252,RB,Zonovan,Zonovan Knight,Knight,7.5,7,4400,ATL@DET,DET,ATL,,,,,,RB/FLEX
94059-91046,TE,Brock,Brock Wright,Wright,2.700000047683716,1,4400,ATL@DET,DET,ATL,,,,,,TE/FLEX
94059-52345,WR,Brandon,Brandon Powell,Powell,-1,2,4400,LAC@MIN,MIN,LAC,,,,,,WR/FLEX
94059-87260,TE,Isaiah,Isaiah Likely,Likely,1.100000023841858,2,4400,IND@BAL,BAL,IND,,,,,,TE/FLEX
94059-93531,WR,Antoine,Antoine Green,Green,0.699999988079071,1,4400,ATL@DET,DET,ATL,,,,,,WR/FLEX
94059-93539,RB,Michael,Michael Carter,Carter,2.200000047683716,2,4400,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94059-60957,WR,KaVontae,KaVontae Turpin,Turpin,5.75,2,4400,DAL@ARI,DAL,ARI,,,,,,WR/FLEX
94059-69276,WR,Bryan,Bryan Edwards,Edwards,0.75,4,4400,NO@GB,NO,GB,,,,,,WR/FLEX
94059-52897,RB,Darrel,Darrel Williams,Williams,3.8200000762939452,5,4400,NO@GB,NO,GB,,,,,,RB/FLEX
94059-63186,WR,James,James Proche II,Proche II,0.9199999809265137,10,4400,IND@BAL,BAL,IND,,,,,,WR/FLEX
94059-61273,WR,Scotty,Scotty Miller,Miller,0,1,4400,ATL@DET,ATL,DET,,,,,,WR/FLEX
94059-94094,TE,Brevin,Brevin Jordan,Jordan,3.700000047683716,1,4400,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94059-69558,WR,Greg,Greg Dortch,Dortch,0,2,4400,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94059-69581,WR,Cedrick,Cedrick Wilson Jr.,Wilson Jr.,1.7153845566969652,13,4400,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94059-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,1,2,4400,IND@BAL,IND,BAL,,,,,,TE/FLEX
94059-63479,RB,John,John Kelly Jr.,Kelly Jr.,,,4400,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94059-24755,WR,Jamison,Jamison Crowder,Crowder,0,2,4300,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94059-63717,RB,Alec,Alec Ingold,Ingold,4.400000095367432,1,4300,DEN@MIA,MIA,DEN,,,,,,RB/FLEX
94059-12529,D,Cleveland,Cleveland Browns,Browns,8,2,4300,TEN@CLE,CLE,TEN,,,,,,DEF
94059-137516,WR,Parker,Parker Washington,Washington,,,4300,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94059-94621,WR,Derius,Derius Davis,Davis,1,2,4300,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94059-55748,WR,James,James Washington,Washington,0,1,4300,IND@BAL,IND,BAL,,,,,,WR/FLEX
94059-80353,TE,Robert,Robert Tonyan,Tonyan,0,1,4300,CHI@KC,CHI,KC,,,,,,TE/FLEX
94059-94936,RB,Larry,Larry Rountree III,Rountree III,2.1500000953674316,2,4300,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94059-88816,TE,Peyton,Peyton Hendershot,Hendershot,0,2,4300,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94059-27403,TE,Blake,Blake Bell,Bell,8.199999809265137,1,4300,CHI@KC,KC,CHI,,,,,,TE/FLEX
94059-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.800000011920929,1,4300,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94059-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.3999999364217124,3,4300,IND@BAL,BAL,IND,,,,,,WR/FLEX
94059-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,1.600000023841858,1,4300,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94059-93150,WR,Jake,Jake Bobo,Bobo,0.800000011920929,1,4300,CAR@SEA,SEA,CAR,,,,,,WR/FLEX
94059-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,-0.30000001192092896,1,4300,CHI@KC,CHI,KC,,,,,,WR/FLEX
94059-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,0.3499999940395355,2,4300,BUF@WAS,WAS,BUF,,,,,,RB/FLEX
94059-130270,TE,Adam,Adam Trautman,Trautman,2.950000047683716,2,4300,DEN@MIA,DEN,MIA,,,,,,TE/FLEX
94059-26038,TE,Tyler,Tyler Kroft,Kroft,1.9249999523162842,4,4300,DEN@MIA,MIA,DEN,Q,Back,,,,TE/FLEX
94059-103966,TE,Stone,Stone Smartt,Smartt,2.9000000953674316,1,4300,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94059-147049,TE,Drew,Drew Ogletree,Ogletree,2.5,1,4300,IND@BAL,IND,BAL,,,,,,TE/FLEX
94059-69295,WR,Byron,Byron Pringle,Pringle,0.8999999761581421,1,4300,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94059-61112,TE,Josiah,Josiah Deguara,Deguara,1.5,1,4300,NO@GB,GB,NO,,,,,,TE/FLEX
94059-104176,WR,Deonte,Deonte Harty,Harty,2.0999999046325684,2,4300,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94059-85762,RB,Eno,Eno Benjamin,Benjamin,5.93076911339393,13,4300,NO@GB,NO,GB,IR,Achilles,,,,RB/FLEX
94059-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.4000000953674316,1,4300,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94059-89964,WR,Justyn,Justyn Ross,Ross,1.100000023841858,1,4300,CHI@KC,KC,CHI,,,,,,WR/FLEX
94059-94087,RB,DeeJay,DeeJay Dallas,Dallas,1.2999999523162842,2,4300,CAR@SEA,SEA,CAR,,,,,,RB/FLEX
94059-90123,TE,Quintin,Quintin Morris,Morris,2.4000000953674316,8,4200,BUF@WAS,BUF,WAS,,,,,,TE/FLEX
94059-63576,WR,Kirk,Kirk Merritt,Merritt,,,4200,NO@GB,NO,GB,,,,,,WR/FLEX
94059-24671,WR,Adam,Adam Humphries,Humphries,,,4200,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94059-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0,2,4200,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94059-94363,WR,Elijah,Elijah Cooks,Cooks,,,4200,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94059-65724,RB,JaMycal,JaMycal Hasty,Hasty,4.320000203450521,15,4200,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94059-32957,TE,Eric,Eric Tomlinson,Tomlinson,3.049999952316284,8,4200,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94059-129219,RB,Israel,Israel Abanikanda,Abanikanda,,,4200,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94059-170184,RB,Julius,Julius Chestnut,Chestnut,1.1333333651224773,6,4200,TEN@CLE,TEN,CLE,,,,,,RB/FLEX
94059-86255,TE,Josh,Josh Whyle,Whyle,,,4200,TEN@CLE,TEN,CLE,,,,,,TE/FLEX
94059-12550,D,Seattle,Seattle Seahawks,Seahawks,7,2,4200,CAR@SEA,SEA,CAR,,,,,,DEF
94059-30989,RB,Kenyan,Kenyan Drake,Drake,7.966666539510091,12,4200,IND@BAL,BAL,IND,,,,,,RB/FLEX
94059-149832,TE,Shane,Shane Zylstra,Zylstra,4.4375,8,4200,ATL@DET,DET,ATL,IR,Knee,,,,TE/FLEX
94059-94625,WR,Jalen,Jalen Reagor,Reagor,1.2722222010294597,18,4200,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94059-31184,RB,Jonathan,Jonathan Williams,Williams,2.8375000953674316,8,4200,BUF@WAS,WAS,BUF,Q,Undisclosed,,,,RB/FLEX
94059-6672,TE,Marcedes,Marcedes Lewis,Lewis,3.933333396911621,6,4200,CHI@KC,CHI,KC,,,,,,TE/FLEX
94059-57909,RB,Marlon,Marlon Mack,Mack,4.899999891008649,7,4200,DAL@ARI,ARI,DAL,IR,Achilles,,,,RB/FLEX
94059-94831,RB,Deneric,Deneric Prince,Prince,,,4200,CHI@KC,KC,CHI,,,,,,RB/FLEX
94059-94887,RB,Tyler,Tyler Badie,Badie,8.899999618530273,1,4200,DEN@MIA,DEN,MIA,,,,,,RB/FLEX
94059-29411,TE,Pharaoh,Pharaoh Brown,Brown,2.528571537562779,7,4200,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94059-70501,RB,C.J.,C.J. Ham,Ham,1.7000000476837158,1,4200,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94059-134023,RB,Keaton,Keaton Mitchell,Mitchell,,,4200,IND@BAL,BAL,IND,IR,Shoulder,,,,RB/FLEX
94059-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,0.699999988079071,2,4200,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94059-70663,WR,Frank,Frank Darby,Darby,2,1,4200,ATL@DET,ATL,DET,Q,Undisclosed,,,,WR/FLEX
94059-62505,TE,MyCole,MyCole Pruitt,Pruitt,4.7,10,4200,ATL@DET,ATL,DET,,,,,,TE/FLEX
94059-89157,RB,Caleb,Caleb Huntley,Huntley,3.6583334604899087,12,4200,ATL@DET,ATL,DET,Q,Achilles,,,,RB/FLEX
94059-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,,,4200,NO@GB,NO,GB,,,,,,WR/FLEX
94059-68730,TE,Sean,Sean McKeon,McKeon,1.0499999523162842,2,4200,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94059-58499,TE,Parker,Parker Hesse,Hesse,1.4888888465033636,9,4200,ATL@DET,ATL,DET,,,,,,TE/FLEX
94059-103587,TE,Brenton,Brenton Strange,Strange,,,4200,HOU@JAC,JAC,HOU,,,,,,TE/FLEX
94059-89283,TE,Tre',Tre' McKitty,McKitty,1.4800000190734863,10,4200,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94059-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0,1,4200,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
